13.47	-30.10818427	-5.42E-03	5.96441E-05	5.85E-06	1.42	0.0469
13.53	-30.20205672	-5.37E-03	5.86769E-05	5.73E-06	1.43	0.0470
13.58	-30.29664097	-5.31E-03	5.77229E-05	5.61E-06	1.43	0.0471
13.64	-30.39195545	-5.26E-03	5.67817E-05	5.50E-06	1.43	0.0471
13.70	-30.48808079	-5.21E-03	5.5853E-05	5.39E-06	1.44	0.0472
13.75	-30.58484072	-5.16E-03	5.49363E-05	5.28E-06	1.44	0.0473
13.81	-30.68231508	-5.11E-03	5.40309E-05	5.17E-06	1.44	0.0473
13.87	-30.78052189	-5.06E-03	5.3137E-05	5.06E-06	1.45	0.0474
13.93	-30.87952963	-5.01E-03	5.22535E-05	4.95E-06	1.45	0.0475
13.99	-30.97917042	-4.95E-03	5.13805E-05	4.85E-06	1.45	0.0475
14.05	-31.0795166	-4.90E-03	5.05174E-05	4.75E-06	1.46	0.0476
14.11	-31.18068314	-4.85E-03	4.96639E-05	4.65E-06	1.46	0.0477
14.17	-31.28246286	-4.80E-03	4.88192E-05	4.55E-06	1.46	0.0478
14.23	-31.38494879	-4.74E-03	4.79835E-05	4.45E-06	1.47	0.0478
14.29	-31.48814913	-4.69E-03	4.71558E-05	4.35E-06	1.47	0.0479
14.35	-31.57506703	-4.61E-03	4.6063E-05	4.23E-06	1.48	0.0480
14.41	-31.64106629	-4.49E-03	4.46417E-05	4.08E-06	1.48	0.0481
14.48	-31.70895646	-4.38E-03	4.32593E-05	3.94E-06	1.48	0.0481
14.54	-31.77871841	-4.27E-03	4.19138E-05	3.80E-06	1.49	0.0482
14.60	-31.85045157	-4.16E-03	4.06048E-05	3.66E-06	1.49	0.0483
14.67	-31.92394315	-4.05E-03	3.93306E-05	3.53E-06	1.50	0.0484
14.74	-31.99928212	-3.95E-03	3.80897E-05	3.41E-06	1.50	0.0485
14.80	-32.07647368	-3.84E-03	3.68819E-05	3.28E-06	1.50	0.0485
14.87	-32.15561176	-3.74E-03	3.57053E-05	3.16E-06	1.51	0.0486
14.94	-32.23648428	-3.64E-03	3.45597E-05	3.05E-06	1.51	0.0487
15.00	-32.31921098	-3.54E-03	3.34437E-05	2.93E-06	1.52	0.0488
15.07	-32.40377373	-3.45E-03	3.23561E-05	2.83E-06	1.52	0.0489
15.14	-32.49029329	-3.35E-03	3.12968E-05	2.72E-06	1.53	0.0490
15.21	-32.57856522	-3.26E-03	3.02645E-05	2.62E-06	1.53	0.0491
15.28	-32.66867294	-3.16E-03	2.92584E-05	2.52E-06	1.54	0.0492
15.35	-32.76066042	-3.07E-03	2.8278E-05	2.42E-06	1.54	0.0493
15.42	-32.85700458	-2.99E-03	2.73546E-05	2.33E-06	1.55	0.0494
15.50	-32.97717748	-2.94E-03	2.67523E-05	2.27E-06	1.55	0.0495
15.57	-33.09866235	-2.89E-03	2.61594E-05	2.21E-06	1.56	0.0496
15.64	-33.22145778	-2.84E-03	2.55751E-05	2.15E-06	1.57	0.0497
15.72	-33.34568244	-2.79E-03	2.49995E-05	2.09E-06	1.57	0.0498
15.79	-33.47113074	-2.74E-03	2.44324E-05	2.03E-06	1.58	0.0499
15.87	-33.59793513	-2.69E-03	2.38734E-05	1.98E-06	1.58	0.0500
15.95	-33.72607809	-2.64E-03	2.3322E-05	1.92E-06	1.59	0.0501
16.02	-33.85574421	-2.59E-03	2.27788E-05	1.87E-06	1.59	0.0503
16.10	-33.98666428	-2.54E-03	2.22426E-05	1.82E-06	1.60	0.0504
16.18	-34.11898697	-2.49E-03	2.17137E-05	1.76E-06	1.61	0.0505
16.26	-34.25274585	-2.44E-03	2.11921E-05	1.71E-06	1.61	0.0506
16.34	-34.38807827	-2.40E-03	2.06775E-05	1.66E-06	1.62	0.0507
16.42	-34.52476049	-2.35E-03	2.01698E-05	1.61E-06	1.63	0.0509
16.50	-34.6629295	-2.30E-03	1.96688E-05	1.57E-06	1.63	0.0510
16.59	-34.80274488	-2.25E-03	1.91743E-05	1.52E-06	1.64	0.0511
16.67	-34.94396982	-2.20E-03	1.86863E-05	1.47E-06	1.65	0.0513
16.76	-35.08677376	-2.16E-03	1.82049E-05	1.43E-06	1.66	0.0514
16.84	-35.23116175	-2.11E-03	1.77297E-05	1.38E-06	1.66	0.0516
16.93	-35.37731388	-2.06E-03	1.72609E-05	1.34E-06	1.67	0.0517
17.01	-35.52499843	-2.02E-03	1.67984E-05	1.30E-06	1.68	0.0518
17.10	-35.67436074	-1.97E-03	1.6342E-05	1.25E-06	1.69	0.0520
17.19	-35.8254555	-1.92E-03	1.58919E-05	1.21E-06	1.70	0.0522
17.28	-35.97845266	-1.88E-03	1.5448E-05	1.17E-06	1.70	0.0523
17.37	-36.13310479	-1.83E-03	1.50101E-05	1.13E-06	1.71	0.0525
17.46	-36.28958149	-1.79E-03	1.45783E-05	1.10E-06	1.72	0.0526
17.56	-36.44794141	-1.74E-03	1.41527E-05	1.06E-06	1.73	0.0528
17.65	-36.60836272	-1.69E-03	1.37334E-05	1.02E-06	1.74	0.0530
17.75	-36.77059529	-1.65E-03	1.33201E-05	9.85E-07	1.75	0.0532
17.84	-36.9348284	-1.61E-03	1.29129E-05	9.50E-07	1.76	0.0533
17.94	-37.1011099	-1.56E-03	1.25119E-05	9.16E-07	1.77	0.0535
18.04	-37.26964479	-1.52E-03	1.21174E-05	8.82E-07	1.78	0.0537
18.14	-37.44016755	-1.47E-03	1.1729E-05	8.49E-07	1.79	0.0539
18.24	-37.61288587	-1.43E-03	1.13469E-05	8.17E-07	1.80	0.0541
18.34	-37.78784543	-1.39E-03	1.09711E-05	7.86E-07	1.81	0.0543
18.44	-37.96527135	-1.35E-03	1.06018E-05	7.55E-07	1.82	0.0545
18.54	-38.14488527	-1.31E-03	1.0239E-05	7.25E-07	1.83	0.0547
18.65	-38.32690928	-1.27E-03	9.88263E-06	6.96E-07	1.84	0.0549
18.75	-38.51139633	-1.22E-03	9.53279E-06	6.68E-07	1.86	0.0551
18.86	-38.69858249	-1.18E-03	9.18962E-06	6.40E-07	1.87	0.0554
18.97	-38.88561023	-1.14E-03	8.82901E-06	6.11E-07	1.88	0.0556
